datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-18 06:06:13,547,52,61,298,348,794,794
2015-11-18 06:06:14,552,53,61,298,348,794,794
2015-11-18 06:06:15,556,54,61,298,348,794,794
2015-11-18 06:06:16,562,55,61,298,348,794,794
2015-11-18 06:06:17,568,56,61,298,347,794,794
2015-11-18 06:06:18,569,57,61,297,347,794,794
2015-11-18 06:06:19,575,58,61,297,347,794,794
2015-11-18 06:06:20,578,59,61,297,347,794,794
2015-11-18 06:06:21,585,60,61,297,347,794,794
2015-11-18 06:06:22,588,61,61,297,347,794,794
2015-11-18 06:06:23,589,62,61,297,347,794,794
2015-11-18 06:06:24,594,63,61,297,347,794,794
2015-11-18 06:06:25,599,64,61,297,347,794,794
2015-11-18 06:06:26,602,65,61,297,348,794,794
2015-11-18 06:06:27,604,66,61,297,348,794,794
2015-11-18 06:06:28,608,67,61,297,349,794,794
2015-11-18 06:06:29,611,68,61,297,350,794,794
2015-11-18 06:06:30,614,69,61,297,351,794,794
2015-11-18 06:06:31,616,70,61,297,351,794,794
2015-11-18 06:06:32,620,71,61,297,352,794,794
2015-11-18 06:06:33,623,72,61,297,353,794,794
2015-11-18 06:06:34,627,73,61,297,353,794,794
2015-11-18 06:06:35,627,74,61,297,353,794,794
2015-11-18 06:06:36,629,75,61,297,354,794,794
2015-11-18 06:06:37,630,76,61,297,354,794,794
2015-11-18 06:06:38,632,77,61,297,355,794,794
2015-11-18 06:06:39,636,78,61,297,356,794,794
2015-11-18 06:06:40,639,79,61,296,356,794,794
2015-11-18 06:06:41,642,80,61,296,357,794,794
2015-11-18 06:06:42,648,81,61,296,357,794,794
2015-11-18 06:06:43,650,82,61,296,357,794,794
2015-11-18 06:06:44,653,83,61,296,358,794,794
2015-11-18 06:06:45,658,84,61,296,358,794,794
2015-11-18 06:06:46,661,85,61,296,359,794,794
2015-11-18 06:06:47,664,86,61,296,359,794,794
2015-11-18 06:06:48,670,87,61,296,360,794,794
2015-11-18 06:06:49,672,88,61,296,361,794,794
2015-11-18 06:06:50,676,89,61,296,361,794,794
2015-11-18 06:06:51,678,90,61,296,361,794,794
2015-11-18 06:06:52,682,91,61,296,362,794,794
2015-11-18 06:06:53,685,92,61,296,362,794,794
2015-11-18 06:06:54,688,93,61,296,362,794,794
2015-11-18 06:06:55,693,94,61,296,363,794,794
2015-11-18 06:06:56,699,95,61,296,363,794,794
2015-11-18 06:06:57,704,96,61,296,364,794,794
2015-11-18 06:06:58,705,97,61,296,364,794,794
2015-11-18 06:06:59,710,98,61,296,364,794,794
2015-11-18 06:07:00,714,99,61,296,365,794,794
2015-11-18 06:07:01,720,100,61,296,365,794,794
2015-11-18 06:07:02,721,101,61,296,366,794,794
2015-11-18 06:07:03,724,102,61,296,366,794,794
